title,description,summary,tags,dataset_url,available_formats
"['recipe2016v11', 'fedeflv1']","['recipe2016v11', 'fedeflv1']","['recipe2016', 'huijbregts', '2017', 'life', 'cycle', 'impact', 'assessment', 'lcia', 'method', 'lcia', 'methods', 'collections', 'characterization', 'factors', 'measures', 'relative', 'potency', 'potential', 'impact', 'given', 'flow', 'eg', 'nh3', 'air', 'set', 'impact', 'categories', 'eg', 'acidification', 'provided', 'units', 'potency', 'impact', 'equivalents', 'per', 'unit', 'mass', 'flowable', 'associated', 'given', 'context', 'eg', '188', 'kg', 'so2', 'eqkg', 'nh3', 'emitted', 'air', 'lcia', 'methods', 'typically', 'used', 'along', 'life', 'cycle', 'inventory', 'data', 'estimate', 'potential', 'impacts', 'life', 'cycle', 'assessment', 'lca', 'recipe2016', 'produces', '18', 'midpoint', 'indicators', '3', 'endpoint', 'indicators', 'midpoint', 'endpoint', 'provided', 'using', 'individualist', 'hierarchist', 'h', 'egalitarian', 'e', 'cultural', 'perspectives', 'fedefl', 'federal', 'lca', 'commons', 'elementary', 'flow', 'list', 'epa', '2019', 'standardized', 'elementary', 'flow', 'list', 'use', 'data', 'meeting', 'us', 'federal', 'lca', 'commons', 'data', 'guidelines', 'dataset', 'recipe2016', 'applied', 'fedefl', 'v107', 'flows', 'dataset', 'created', 'lcia', 'formatter', 'v10', 'httpsgithubcomusepalciaformatter', 'lcia', 'formatter', 'tool', 'providing', 'standardized', 'life', 'cycle', 'impact', 'assessment', 'methods', 'characterization', 'factors', 'transparently', 'applied', 'flows', 'authoritative', 'flow', 'list', 'like', 'fedefl', 'lcia', 'formatter', 'draws', 'original', 'recipe2016', 'source', 'file', 'recipe2016', 'fedefl', 'flow', 'mapping', 'lcia', 'formatter', 'accesses', 'mapping', 'file', 'fedelemflowlist', 'tool', 'available', 'httpsgithubcomusepafederallcacommonselementaryflowlist', 'mapping', 'file', 'note', 'mapping', 'provided', 'separately', 'flow', 'context', 'less', 'specific', 'fedefl', 'eg', 'air', 'relative', 'recipe2016', 'flow', 'contexts', 'eg', 'airrural', 'lcia', 'formatter', 'applies', 'average', 'relevant', 'characterization', 'factors', 'recipe2016', 'fedefl', 'flow', 'zip', 'files', 'compressed', 'archives', 'json', 'files', 'following', 'openlca', 'schema', 'httpsgreendeltagithubioolcaschema', 'separate', 'zip', 'file', 'provided', 'combination', 'indicator', 'type', 'midpoint', 'endpoint', 'perspective', 'usage', 'notes', 'zip', 'file', 'file', 'tested', 'correctly', 'import', 'openlca', 'v110', 'database', 'already', 'containing', 'flows', 'fedefl', 'v107', 'provide', 'matching', 'characterization', 'factors', 'fedefl', 'v10', '107', 'elementary', 'flow', 'already', 'present', 'database', 'files', 'contain', 'elementary', 'flows', 'complete', 'fedefl', 'v107', 'flow', 'list', 'may', 'retrieved', 'federal', 'lca', 'commons', 'elementary', 'flow', 'list', 'repository', 'httpswwwlcacommonsgov', 'parquet', 'file', 'lcia', 'formatters', 'lciamethod', 'format', 'httpsgithubcomusepalciaformatterblobv100format20specslciamethodmd', 'source', 'httpscatalogdatagovdatasetrecipe2016v11forfedeflv1', 'last', 'updated', 'httpscatalogdatagovorganizationepagov', '20210615', 'us', 'government', 'workshttpswwwusagovgovernmentworks']",['lcia'],https://data.world/us-epa-gov/04e33075-3db2-4e0d-9ecc-009280a2e54a,['zip']
"['cars', 'purchased', 'vehicles', 'xls']","['car', 'allowance', 'rebate', 'system', 'cars', 'purchased', 'vehicles', 'purchased', 'vehicles', 'xls', 'file']","['car', 'allowance', 'rebate', 'system', 'cars', 'otherwise', 'known', 'cash', 'clunkers', 'program', 'intended', 'provide', 'economic', 'incentives', 'united', 'states', 'residents', 'purchase', 'new', 'fuel', 'efficient', 'vehicle', 'trading', 'less', 'full', 'efficient', 'vehicle', 'program', 'promoted', 'providing', 'stimulus', 'economy', 'boosting', 'auto', 'sales', 'putting', 'safer', 'cleaner', 'fuel', 'efficient', 'vehicles', 'road', 'source', 'httpscatalogdatagovdatasetcarallowancerebatesystemcarspurchasedvehiclespurchasedvehiclesxlsfile']","['cars', 'purchased vehicles']",https://data.world/nhtsa/cars-purchased-vehicles-xls,"['xls', 'zip']"
"['un', 'births', 'xls', '858', 'kb']","['number', 'births', 'given', 'period', 'refers', 'fiveyear', 'periods', 'running', '1', 'july', '30', 'june', 'initial', 'fina']","['created', 'httpsgithubcombrianraydataworldscriptsblobmasterunited20nations20dataworld20uploadsipynb', 'un', 'births', 'xls', '858', 'kb', 'number', 'births', 'given', 'period', 'refers', 'fiveyear', 'periods', 'running', '1', 'july', '30', 'june', 'initial', 'final', 'years', 'data', 'presented', 'thousands', 'httpsesaunorgunpdwppdvdfiles1indicators2028standard29excelfiles2fertilitywpp2015fertf01birthsbothsexesxls']","['un', 'unitednations', 'fertility', 'indicators', 'fertilityindicators']",https://data.world/brianray/un-births-xls-858-kb,['csv']
"['un', 'population', 'density', 'xls', '3']","['population', 'per', 'square', 'kilometre']","['created', 'httpsgithubcombrianraydataworldscriptsblobmasterunited20nations20dataworld20uploadsipynb', 'un', 'population', 'density', 'xls', '379', 'mb', 'population', 'per', 'square', 'kilometre', 'httpsesaunorgunpdwppdvdfiles1indicators2028standard29excelfiles1populationwpp2015popf06populationdensityxls']","['un', 'unitednations', 'population', 'indicators', 'populationindicators']",https://data.world/brianray/un-population-density-xls-3,['csv']
"['un', 'net', 'migration', 'rate', 'xls', '2']","['number', 'immigrants', 'minus', 'number', 'emigrants', 'period', 'divided', 'personyears', 'lived', 'populatio']","['created', 'httpsgithubcombrianraydataworldscriptsblobmasterunited20nations20dataworld20uploadsipynb', 'un', 'net', 'migration', 'rate', 'xls', '202', 'kb', 'number', 'immigrants', 'minus', 'number', 'emigrants', 'period', 'divided', 'personyears', 'lived', 'population', 'receiving', 'country', 'period', 'expressed', 'average', 'annual', 'net', 'number', 'migrants', 'per', '1000', 'population', 'httpsesaunorgunpdwppdvdfiles1indicators2028standard29excelfiles4migrationwpp2015migrf01netmigrationratexls']","['un', 'unitednations', 'migration', 'indicators', 'migrationindicators']",https://data.world/brianray/un-net-migration-rate-xls-2,['csv']
"['un', 'population', 'growth', 'rate', 'xl']","['average', 'exponential', 'rate', 'growth', 'population', 'given', 'periodâ', 'calculated', 'lnptp0t']","['created', 'httpsgithubcombrianraydataworldscriptsblobmasterunited20nations20dataworld20uploadsipynb', 'un', 'population', 'growth', 'rate', 'xls', '954', 'kb', 'average', 'exponential', 'rate', 'growth', 'population', 'given', 'periodâ', 'calculated', 'lnptp0t', 'length', 'period', 'expressed', 'percentage', 'httpsesaunorgunpdwppdvdfiles1indicators2028standard29excelfiles1populationwpp2015popf02populationgrowthratexls']","['un', 'unitednations', 'population', 'indicators', 'populationindicators']",https://data.world/brianray/un-population-growth-rate-xl,['csv']
['lanecharlesadv4fdata20180430xls'],['lanecharlesadv4fdata20180430xls'],"['data', 'associated', 'paper', 'comparing', 'pixel', 'objectbased', 'approaches', 'effectively', 'classifying', 'wetlanddominated', 'landscapes', 'dataset', 'associated', 'following', 'publication', 'berhane', 'c', 'lane', 'q', 'wu', 'anenkhonov', 'v', 'chepinoga', 'b', 'autrey', 'h', 'liu', 'comparing', 'pixel', 'objectbased', 'approaches', 'effectively', 'classifying', 'wetlanddominated', 'landscapes', 'remote', 'sensing', 'mdpi', 'ag', 'basel', 'switzerland', '101', '46', '2018', 'source', 'httpscatalogdatagovdatasetlanecharlesadv4fdata20180430xls', 'last', 'updated', 'httpscatalogdatagovorganizationepagov', '20200118', 'us', 'government', 'workshttpswwwusagovgovernmentworks']",['wetlands'],https://data.world/us-epa-gov/7780ad55-e259-49fe-a998-990202a4dda1,['xml']
['okgoogleassistant'],"['technology', 'devices', 'get', 'better', 'age', 'sometimes', 'things', '’', 'go', 'according', 'plan', 'advent', 'digital']","['editorsimple', 'back', 'old', 'phone', 'order', 'smoothly', 'change', 'one', 'another', 'backup', 'data', 'google', 'accounts', 'efficient', 'method', 'options', 'menus', 'vary', 'slightly', 'phone', 'phone', 'instance', 'pixel', 'go', 'settings', 'system', 'backup', 'samsung', 'galaxy', 'phone', 'go', 'settings', 'accounts', 'accounts', 'backup', 'backup', 'restore', 'whichever', 'path', 'take', 'sure', 'backup', 'option', 'toggled', 'get', 'tap', 'backup', 'youre', 'looking', 'learn', 'backup', 'weve', 'put', 'together', 'complete', 'guide', 'backing', 'android', 'smartphone', 'ensure', 'contact', 'information', 'calendars', 'messages', 'text', 'well', 'applications', 'wallpapers', 'system', 'settings', 'transfer', 'new', 'phone', 'old', 'phone', 'could', 'take', 'time', 'download', 'data', 'particularly', 'event', 'wasnt', 'backup', 'youre', 'switching', 'iphone', 'install', 'google', 'drive', 'app', 'within', 'google', 'drive', 'app', 'iphone', 'navigate', 'settings', 'backup', 'select', 'everything', 'youd', 'like', 'save', 'transfer', 'new', 'phone', 'also', 'make', 'sure', 'visit', 'iphone', 'settings', 'youll', 'turn', 'imessage', 'facetime', 'event', 'could', 'miss', 'calls', 'texts', 'new', 'phone', 'make', 'use', 'ok', 'googlehttpswwwmygeekshelpcomokgooglesetupmydevicegoogleassistantonline', 'setup', 'devicehttpswwwmygeekshelpcomokgooglesetupmydevicegoogleassistantonline', 'using', 'android', 'phone', 'go', 'mobile', 'settings', 'connect', 'bluetooth', 'device', 'search', 'local', 'devices', 'google', 'ask', 'turn', 'gps', 'positioning', 'phone', 'addition', 'click', 'next', 'device', 'start', 'seeking', 'local', 'devices', 'device', 'detects', 'click', 'create', 'transfer', 'data', 'previous', 'android', 'new', 'android', 'open', 'settings', 'app', 'old', 'android', 'phone', 'go', 'backup', 'reset', 'settings', 'backup', 'restore', 'dependent', 'android', 'version', 'phones', 'manufacturer', 'activated', 'select', 'backup', 'data', 'option', 'page', 'transfer', 'data', 'onto', 'new', 'android', 'smartphone', 'change', 'brand', 'new', 'android', 'phone', '1charge', 'phones', '2make', 'sure', 'ability', 'unlock', 'phone', 'using', 'pattern', 'pin', 'password', '3on', 'older', 'phone', 'sign', 'using', 'google', 'account', 'enter', 'email', 'address', 'check', 'whether', 'youve', 'google', 'account', 'make', 'account', 'google', 'account', 'dont', 'already', 'one', 'sync', 'data', 'transfer', 'mobile', 'data', 'additional', 'phone', 'heres', 'share', 'internet', 'data', 'airtel', 'dial', '129101', 'enter', 'airtel', 'mobile', 'number', 'sign', 'account', 'otp', 'entering', 'otp', 'receive', 'option', 'transferring', 'airtel', 'internet', 'data', 'one', 'mobile', 'number', 'another', 'choose', 'share', 'airtel', 'data', 'option', 'able', 'change', 'settings', 'phone', 'alter', 'find', 'settings', 'using', 'screen', 'phone', 'using', 'quick', 'settings', 'find', 'settings', 'changing', 'frequently', 'either', 'add', 'move', 'quick', 'settings', 'please', 'note', 'youre', 'using', 'older', 'version', 'android', 'version', 'control', 'android', 'device', 'manage', 'devices', '1open', 'google', 'admin', 'app', 'create', 'account', '2', 'input', 'google', 'accounts', 'pin', 'asked', '3if', 'required', 'switch', 'administrator', 'account', 'tap', 'menu', 'arrow', 'choose', 'another', 'account', '4tap', 'menu', 'devices', '5', 'touch', 'device', 'user', 'tap', 'approve', 'approve', 'right', 'next', 'device', 'name', 'tap', 'approve', 'device', 'connect', 'mobile', 'tv', 'using', 'usb', 'make', 'micro', 'usb', 'cable', 'android', 'smartphone', 'connect', 'tv', 'smartphone', 'via', 'micro', 'usb', 'cable', 'usb', 'setting', 'smartphone', 'set', 'file', 'transfers', 'mtp', 'mode', '1open', 'tvs', 'media', 'player', 'app', '2', 'hit', 'home', 'button', 'remote', 'contro', '3select', 'media', '4select', 'photo', 'music', 'video', 'connect', 'android', 'phone', 'nonsmart', 'tv', 'possible', 'mirror', 'smartphones', 'display', 'onto', 'tv', 'without', 'smart', 'feature', 'especially', 'one', 'longlasting', 'via', 'hdmi', 'slot', 'connect', 'android', 'smartphone', 'normal', 'tv', 'via', 'usb', 'operating', 'procedure', '1prepare', 'android', 'smartphone', 'well', 'micro', 'usb', 'cable', '2', 'connect', 'micro', 'usb', 'cable', 'phone', 'television', '3set', 'phones', 'usb', 'setting', 'file', 'transfers', 'mtp', 'mode', '4', 'start', 'tvs', 'media', 'player', 'app']",['okgoogledevice'],https://data.world/okgoogleassistant/okgoogleassistant,['webp']
['test1234'],[],[],[],https://data.world/kgs1/test1234,"['csv', 'xlsx', 'avro', 'parquet', 'json', 'xml']"
"['imdb', 'movies']","['imdb', 'movies', 'snapshot', 'dec', '2019']",[],[],https://data.world/eng/imdb-movies,['sqlite']
['legalmap'],[],[],[],https://data.world/h0tftw/legalmap,['sqlite']
['exemple'],"['exemple', 'dutilisation', 'des', 'données']","['editorsimple', 'éesnones', 'dion', 'lutilisat', 'aioninitiatd', 'ruoc']",[],https://data.world/safiat/exemple,"['sqlite', 'New SQL Query']"
['houseboats'],['houseboats'],"['houseboat', 'caravan', 'dwellers', 'form', 'part', 'local', 'housing', 'market', 'dataset', 'aims', 'bring', 'together', 'information', 'help', 'us', 'see', 'scale', 'issue', 'local', 'area', 'includes', 'cambridge', 'east', 'cambridgeshire', 'fenland', 'huntingdonshire', 'south', 'cambridgeshire', 'forest', 'heath', 'st', 'edmundsbury', 'peterborough', 'data', 'simply', 'starting', 'point', 'launched', 'april', '2017', 'stage', 'looking', 'bring', 'existing', 'data', 'together', 'shed', 'light', 'scale', 'part', 'housing', 'market', 'two', 'source', 'data', 'council', 'tax', 'records', 'identifying', 'number', 'houseboat', 'dwellers', '2015', '2016', 'government', 'data', 'published', 'response', 'external', 'request', 'information', 'seeking', 'record', 'number', 'households', 'boat', 'dwellers', 'local', 'authority', 'england', 'note', 'caseworkers', 'use', 'dwelling', 'type', '“', 'th', '”', 'dwelling', 'group', '“', '72', '”', 'identify', 'houseboat', 'captured', 'part', 'property', 'attributes', 'voa', 'administrative', 'database', 'total', 'counts', 'local', 'authority', 'district', 'england', 'provided', 'counts', 'rounded', 'nearest', '10', 'however', 'counts', 'zero', 'reported', '“', '0', '”', 'counts', 'one', 'four', 'inclusive', 'reported', 'negligible', 'denoted', '“', '“', 'totals', 'may', 'sum', 'due', 'rounding', 'figures', 'rounded', 'nearest', '10', 'see', 'gives', 'indication', 'number', 'houseboats', 'local', 'authority', 'area', 'addition', 'local', 'correspondent', 'informs', 'us', 'accurate', 'way', 'calculating', 'numbers', 'houseboats', 'since', 'houseboats', 'liable', 'pay', 'council', 'tax', 'land', 'moored', 'hereditment', 'web', 'search', 'local', 'marinas', 'moorings', 'local', 'area', 'undertaken', 'april', '2017', 'pleased', 'uploaded', 'geocoded', 'data', 'location', 'marinas', 'moorings', 'across', 'area', '2017', 'enabled', 'us', 'produce', 'local', 'map', 'continue', 'seek', 'new', 'improved', 'sources', 'data', 'updates', 'goverment', 'figures', 'time', 'progresses', 'source', 'httpsckanpublishingservicegovukdatasethouseboats1', 'last', 'updated', 'httpsckanpublishingservicegovukdataset', '20200103']","['housing', 'houseboat']",https://data.world/datagov-uk/0cd0d5c0-f170-4899-ba45-e7d227bbd0e4,"['csv', 'xls']"
"['environment', 'registry']","['environment', 'registry']","['defras', 'beta', 'service', 'serves', 'defra', 'networks', 'connective', 'reference', 'data', 'code', 'lists', 'vocabularies', 'persistent', 'identifiers', 'rdf', 'ttl', 'rdf', 'xml', 'jsonld', 'withcsv', 'coming', 'soon', 'environment', 'registry', 'intended', 'manage', 'publish', 'lists', 'authoritative', 'terms', 'reference', 'information', 'used', 'data', 'defra', 'network', 'source', 'httpsckanpublishingservicegovukdatasetenvironmentregistry', 'last', 'updated', 'httpsckanpublishingservicegovukdataset', '20150322']",[],https://data.world/datagov-uk/85074ea3-5e20-488f-86a3-0a9b618e44dc,"['md', 'csv']"
"['agrienvironment', 'schemes']","['agrienvironment', 'schemes']","['updates', 'agrienvironment', 'schemes', 'found', 'biodiversity', 'indicators', 'pocket', 'publication', '2011', 'edition', 'httpswwwgovukgovernmentstatisticsbiodiversityindicatorsfortheuk', 'source', 'httpsckanpublishingservicegovukdatasetagrienvironmentschemes', 'last', 'updated', 'httpsckanpublishingservicegovukdataset', '20180712']",[],https://data.world/datagov-uk/beb955e0-9026-4637-844e-0d70d4ba7638,"['md', 'csv']"
"['historic', 'environment', 'records', 'scotland']","['historic', 'environment', 'records', 'scotland']","['historic', 'environment', 'records', 'developed', 'smrs', 'sites', 'monuments', 'records', 'smrs', 'established', '1960s', 'onwards', 'response', 'loss', 'archaeological', 'resource', 'urban', 'rural', 'development', 'original', 'remit', 'recording', 'archaeological', 'sites', 'developed', 'encompass', 'wide', 'range', 'information', 'historic', 'environment', 'reflected', 'change', 'name', 'smr', 'today', 'provide', 'unique', 'information', 'resource', 'forming', 'basis', 'sustainable', 'conservation', 'playing', 'important', 'role', 'informing', 'public', 'understanding', 'enjoyment', 'local', 'historic', 'environment', 'historic', 'environment', 'includes', 'aspects', 'surroundings', 'built', 'formed', 'influenced', 'human', 'activities', 'earliest', 'recent', 'times', 'historic', 'environment', 'record', 'stores', 'provides', 'access', 'systematically', 'organised', 'information', 'surroundings', 'given', 'area', 'maintained', 'updated', 'public', 'benefit', 'accordance', 'national', 'international', 'standards', 'guidance', 'makes', 'information', 'accessible', 'order', 'advance', 'knowledge', 'understanding', 'historic', 'environment', 'inform', 'care', 'conservation', 'inform', 'public', 'policies', 'decisionmaking', 'landuse', 'planning', 'management', 'contribute', 'environmental', 'improvement', 'economic', 'regeneration', 'contribute', 'education', 'social', 'inclusion', 'encourage', 'participation', 'exploration', 'appreciation', 'enjoyment', 'historic', 'environment', 'local', 'authorities', 'national', 'park', 'authorities', 'maintain', 'records', 'archaeological', 'built', 'natural', 'environment', 'however', 'many', 'services', 'group', 'together', 'form', 'archaeological', 'services', 'collate', 'standardised', 'records', 'specialist', 'staff', 'employed', 'curate', 'records', 'also', 'provide', 'specialist', 'advice', 'landuse', 'planning', 'public', 'information', 'services', 'dataset', 'two', 'distinct', 'data', 'layers', 'historic', 'environment', 'sites', 'including', 'known', 'site', 'extents', 'areas', 'archaeological', 'interest', 'polygon', 'dataset', 'historic', 'environment', 'events', 'also', 'known', 'interventions', 'polygon', 'dataset', 'points', 'lines', 'provided', 'buffered', '10m', 'create', 'representative', 'polygons', 'source', 'httpsckanpublishingservicegovukdatasethistoricenvironmentrecordsscotland', 'last', 'updated', 'httpsckanpublishingservicegovukdataset', '20200124']","['archaeology', 'buildings', 'historic environment', 'protected sites']",https://data.world/datagov-uk/27c88b01-ecba-42d6-abfb-bbdbf911cc5b,"['md', 'xml']"
"['environmental', 'radiation', 'surveillance', 'gamma', 'radiation', '1995']","['dataset', 'provides', 'gamma', 'radiation', 'readings', 'collected', 'environmental', 'thermoluminescent', 'dosimeter', 'tlds']","['original', 'title', 'environmental', 'radiation', 'surveillance', 'gamma', 'radiation', 'readings', 'beginning', '1995', 'dataset', 'provides', 'gamma', 'radiation', 'readings', 'collected', 'environmental', 'thermoluminescent', 'dosimeter', 'tlds', 'devices', 'placed', 'various', 'facilities', 'locations', 'new', 'york', 'state', 'environmental', 'tlds', 'provide', 'quantitative', 'measurement', 'radiation', 'levels', 'area', 'placed', 'dataset', 'used', 'general', 'public', 'researchers', 'facility', 'staff', 'evaluate', 'environmental', 'radiation', 'levels', 'various', 'locations', 'facility', 'operators', 'may', 'use', 'data', 'intercomparison', 'trending', 'purposes', 'please', 'note', 'program', 'designed', 'intended', 'monitor', 'releases', 'discharge', 'points', 'specific', 'facility', 'eg', 'stack', 'facility', 'operator', 'performs', 'type', 'monitoring', 'meet', 'requirements', 'licensing', 'agency', 'eg', 'federal', 'agency', 'new', 'york', 'state', 'department', 'environmental', 'conservation', 'source', 'httpshealthdatanygovdh55xhu6n', 'last', 'updated', 'httpshealthdatanygov', '20190926', 'using', 'data', 'download', 'terms', 'service', 'herehttpsdatanygovdownload77gxii52applicationpdf', 'read', 'data', 'license', 'requirements']","['nuclear', 'power plants', 'radiation', 'environmental monitoring', 'environmental health', 'gamma radiation', 'radiation surveillance', 'health']",https://data.world/healthdatany/h55x-hu6n,['csv']
"['water', 'pollution', 'substantiated', 'incidents']","['water', 'pollution', 'substantiated', 'incidents']","['water', 'pollution', 'substantiated', 'incidents', 'source', 'httpsckanpublishingservicegovukdatasetwaterpollutionsubstantiatedincidents', 'last', 'updated', 'httpsckanpublishingservicegovukdataset', '20150623']",[],https://data.world/datagov-uk/85626c92-96ae-477b-aa20-7474d6e7daaf,['csv']
"['identifying', 'air', 'pollution', 'source', 'impacts', 'urban', 'communi']","['identifying', 'air', 'pollution', 'source', 'impacts', 'urban', 'communities', 'using', 'mobile', 'monitoring']","['original', 'title', 'identifying', 'air', 'pollution', 'source', 'impacts', 'urban', 'communities', 'using', 'mobile', 'monitoring', 'mobile', 'monitoring', 'data', 'generated', 'using', 'instrumented', 'electric', 'vehicle', 'dataset', 'associated', 'following', 'publication', 'deshmukh', 'p', 'e', 'kimbrough', 'r', 'logan', 'krabbe', 'v', 'isakov', 'r', 'baldauf', 'identifying', 'air', 'pollution', 'source', 'impacts', 'urban', 'communities', 'using', 'mobile', 'monitoring', 'science', 'total', 'environment', 'elsevier', 'bv', 'amsterdam', 'netherlands', '000', '2020', 'source', 'httpscatalogdatagovdatasetidentifyingairpollutionsourceimpactsinurbancommunitiesusingmobilemonitoring', 'last', 'updated', 'httpscatalogdatagovorganizationepagov', '20200920', 'us', 'government', 'workshttpswwwusagovgovernmentworks']","['rail', 'sensors']",https://data.world/us-epa-gov/124206c8-26a9-435b-9f6c-7cb0d830fbc2,['xml']
"['estimation', 'health', 'impacts', 'particulate', 'pollution']","['estimation', 'health', 'impacts', 'particulate', 'pollution', 'london']","['original', 'title', 'estimation', 'health', 'impacts', 'particulate', 'pollution', 'london', 'data', 'relating', 'populations', 'population', 'weighted', 'annual', 'mean', 'pm25', 'ugm3', 'ward', 'estimated', 'attributable', 'deaths', 'rounded', 'whole', 'numbers', 'year', 'based', '2008', 'rates', 'concentration', 'coefficients', '6', '1', '12', 'per', '10', 'ugm3', 'pm25', 'note', '6', 'co', 'efficient', 'factor', 'considered', 'best', 'estimate', 'committee', 'medical', 'effects', 'air', 'pollutants', 'comeap', 'commissioned', 'inform', 'mayors', 'air', 'quality', 'strategy', 'updated', 'appropriate', 'based', '2008', 'population', 'rates', 'click', 'herehttpwwwcleanerairforlondonorguk', 'clearing', 'londons', 'air', 'clearing', 'londons', 'air', 'webpage', 'source', 'httpsckanpublishingservicegovukdatasetestimationofhealthimpactsofparticulatepollutioninlondon', 'last', 'updated', 'httpsckanpublishingservicegovukdataset', '20210820']","['health', 'mortality']",https://data.world/datagov-uk/f32b5948-83a7-4739-9f9d-7d654b31e8ff,['csv']
"['physician', 'survey', '–', 'licensee', 'responses', 'address', 'recor']","['dataset', 'contains', 'aggregated', 'responses', 'physician', 'survey', 'incorporated', 'license', 'renewal', 'process']","['original', 'title', 'physician', 'survey', '–', 'licensee', 'responses', 'address', 'record', 'zip', 'code', 'dataset', 'contains', 'aggregated', 'responses', 'physician', 'survey', 'incorporated', 'license', 'renewal', 'process', 'dataset', 'limited', 'physicians', 'whose', 'license', '“', 'current', '”', 'status', 'specified', 'date', 'source', 'httpshcaicagovworkforcecapacityworkforcedata', 'last', 'updated', 'httpsdatachhscagov', '20220422', 'license', 'httpsdatachhscagovpagesterms']","['md', 'provider', 'clearinghouse', 'hcai', 'healthcare', 'medical board', 'physician', 'survey', 'workforce']",https://data.world/chhs/bcc3e8ec-69f2-4bd2-b215-7664cb8eb720,"['json', 'csv']"
"['cancer', 'trials']","['joins', 'clinicaltrialsgov', 'cancergov', 'censusgov', 'examine', 'cancer', 'trials', 'mortality', 'incidence', 'demographics']","['work', 'project', 'continued', 'httpsdataworldnrippnercancertrialscontinuation', 'contributorswanted', 'id', 'love', 'add', 'collaborators', 'help', 'build', 'comment', 'discussion', 'thread', 'request', 'invite', 'contributor', 'tab', 'youre', 'interested', 'id', 'also', 'love', 'hear', 'ideas', 'moving', 'project', 'forward', 'new', 'directions', 'goal', 'analysis', 'look', 'relationships', 'socioeconomic', 'status', 'cancer', 'way', 'combining', 'data', 'disparate', 'open', 'sources', 'hypothesized', 'poorer', 'regions', 'would', 'fewer', 'trials', 'higher', 'per', 'capita', 'cancer', 'incidence', 'death', 'rates', 'analysis', 'joins', 'data', 'clinicaltrialsgov', 'cancergov', 'censusgov', 'examine', 'cancer', 'trials', 'mortality', 'incidence', 'demographics', 'see', 'data', 'dictionaryhttpsdataworldnrippnercancertrialsfiledatadictxlsx', 'see', 'data', 'prep', 'pythonhttpsgithubcomnrippnercanclintrailspreprblobmasterextractzips10py', 'input', 'data', '1', 'clinical', 'trials', 'studyfieldscsvhttpsdataworldnrippnercancertrialsfilestudyfieldscsv', 'csv', 'xml', 'cancer', 'trails', '01012010', '06012016', 'source', 'linkhttpsclinicaltrialsgovct2resultstermrecrtypersltagevgndrcondcancerintrtitlesoutcsponsleadidstate1cntry1na3ausstate2cntry2state3cntry3locnrcvs012f012f2010rcve062f012f2016lups012f012f2010lupe062f012f2016', '2', 'census', 'incomepoverty', 'county', 'cenincomecsvhttpsdataworldnrippnercancertrialsfilecenincomecsv', 'source', 'linkhttpswwwcensusgovdidwwwsaipedatastatecountydata2014html', '3', 'fipszcta', 'fipszipxcsvhttpsdataworldnrippnercancertrialsfilefipszipxcsv', 'source', 'linkhttpswwwcensusgovgeomapsdatadatazctareldownloadhtml', '4', 'census', 'population', 'county', 'censuscountypopulationcsvhttpsdataworldnrippnercancertrialsfilecensuscountypopulationcsv', 'source', 'linkhttpswwwcensusgovpopestdatacountiestotals2015indexhtml', '5', 'cancer', 'incidence', 'rates', 'county', 'incdfrcsvhttpsdataworldnrippnercancertrialsfileincdrcsv', 'source', 'linkhttpsstatecancerprofilescancergovincidenceratesindexphpstatefips51cancer071race00sex0age001typeincdresults', '6', 'cancer', 'death', 'rates', 'county', 'deathrcsvhttpsdataworldnrippnercancertrialsfiledeathrcsv', 'source', 'linkhttpsstatecancerprofilescancergovcgibindeathratesdeathratespl990010000010111results', 'joined', 'data', '1', 'grouped', 'county', 'level', 'countydatacsvhttpsdataworldnrippnercancertrialsfilecountydatacsv', 'studycount', 'feature', 'aggregated', 'count', 'others', 'mean', '2', 'grouped', 'zip', 'code', 'level', 'zipcodedatacsvhttpsdataworldnrippnercancertrialsfilezipcodedatacsv', 'features', 'aggregated', 'mean', '3', 'ungrouped', 'fulldatacsvhttpsdataworldnrippnercancertrialsfilefulldatacsv', 'preliminary', 'findings', 'county', 'level', '1', 'number', 'cancerrelated', 'clinical', 'trials', 'per', 'capita', 'per', 'county', 'correlated', 'income', 'poverty', 'population', 'cancer', 'incidence', 'per', 'capita', 'cancer', 'mortality', 'per', 'capita', 'corrmatrixhttpiimgurcomacnc0f7png', '2', 'per', 'capita', 'cancer', 'mortality', 'rate', 'correlated', 'poverty', 'povertymortalityhttpiimgurcom4ljqmbmpng', 'pearson', 'r', '043', 'p', '0000001', '3', 'per', 'capita', 'cancer', 'incidence', 'rates', 'across', 'income', 'levels', 'incomeincidencehttpiimgurcomcge5xpkpng', '4', 'counties', 'within', 'poorest', 'decile', '25', 'higher', 'cancer', 'mortality', 'rate', 'richest', 'decile', 'incomemortalityhttpiimgurcomlc6xnfqpng', '5', 'richer', 'counties', 'host', 'clinical', 'trails', 'poorer', 'counties', 'incometrialshttpiimgurcom4lwcs66png', '6', 'turns', 'spurious', 'moderated', 'population', '–', 'relationship', 'income', 'number', 'trials', 'weakens', 'number', 'trials', 'per', 'capita', 'incomepercaptrialshttpiimgurcompno0plupng']","['cancer', 'clinical trials', 'poverty', 'census', 'income', 'health', 'contributors wanted', 'odi16', 'cfasummit']",https://data.world/nrippner/cancer-trials,"['py', 'csv', 'xlsx', 'docx', 'png']"
