owner,id,title,description,summary,version,tags,dois,visibility,files,status,created,updated,accessLevel,versionDois,isProject,properties,license,assetStatus,dataset_url
kongkei,buy-wireless-security-cameras-at-affordable-prices,Buy Wireless Security Cameras at Affordable Prices,"
Kong Kei is a ltd company that gives different kinds of gadgets and devices that are suitable for online classes.","---
{""editor"":""simple""}
---


Kong Kei Industrial is an Ltd company that distributes various innovative gadgets and devices that are suitable for online classes and video conferencing mostly during the pandemic. We are also dedicated to building and enhancing the values of the represented brands in Hong Kong. We connect with brands, growing their distribution and educational networks that provide customers with a unique and interactive experience. We provide the following product like **[home security cameras](https://hk-kongkei.com/)**, the best 4k webcam, studio USB microphone, **[wireless security cameras](https://hk-kongkei.com/)**, wireless microphone at an affordable price.  For more queries just give us a call or visit our website now!",1a1748a5-135d-4eac-a74d-6d3723526625,[],[],OPEN,"[{'name': 'kongkei.png', 'sizeInBytes': 386173, 'created': '2022-02-25T11:18:11.869Z', 'updated': '2022-02-25T11:18:11.869Z', 'createdBy': 'kongkei', 'updatedBy': 'kongkei'}]",LOADED,2022-02-25T11:17:35.521Z,2022-02-25T11:18:58.731Z,READ,[],False, , , ,https://data.world/kongkei/buy-wireless-security-cameras-at-affordable-prices
freemotion,which-iptv-subscription-service-should-you-go-for,Which IPTV Subscription Service Should You Go For?, ,"---
{""editor"":""simple""}
---
# Which IPTV Subscription Service Should You Go For?
You may be wondering what IPTV subscription service to go for. If so, you've come to the right place. We'll look at SnapIPTV's free trial, NvisonTV's 2,000+ live channels, Worthystream's 24-hour Customer Support, and TyphoonLabs TV's PPV content. All of these IPTV providers have something to offer you, but they might not be the right fit for your specific needs.

## TyphoonLabs TV offers PPV content completely free with every plan
With a TyphoonLabs TV subscription, you can watch hundreds of TV channels, movies, and games with high-definition quality. The platform is compatible with a variety of devices and offers numerous payment options. You can access all your content with 5 different devices at once and enjoy contactless seamless streaming. All your content is backed by a 24-7 customer support team.

While TyphoonLabs TV offers free content on all its plans, it is still a good idea to protect your privacy online by using a VPN. We recommend ExpressVPN, which allows you to hide your IP address and remain anonymous online. ExpressVPN offers three extra months of free service, as well as a 30-day money-back guarantee. In case you do not like the service, you can cancel anytime within the first 30 days of subscription.

## NvisonTV offers more than 2,000 live channels
Nvision TV is a popular IPTV provider and a popular alternative to cable TV. You can view hundreds of live channels, as well as select packages that include major sports, news, movies, and tv shows. You can stream anonymously using a VPN service, such as CoverMeVPN. The VPN service encrypts your connection and hides your IP address. The company also offers a money-back guarantee if you are unhappy with the service.

Nvision TV provides more than 2,000 channels, with multiple connections, including two or four. You can choose from two or four-connection packages, and it includes all the major sports bundles. Moreover, the service has an electronic program guide and supports both credit and debit cards as well as Bitcoin. Nvision TV also does not place an IP location restriction. You can enjoy streaming TV on any device no matter where you are.

## SnapIPTV offers 24/7 Customer Support
Whether you're looking for live TV channels or on-demand content, SnapIPTV is the provider for you. They offer more than 10,000 channels, including sports, news, and international content. Their service is available on any Android device for as little as $11 per month for a standard plan with one connection. And, if you need help, you can contact SnapIPTV 24/7 for help.

The customer support team at SnapIPTV is available around the clock. If you have any issues or concerns, you can contact them using the ticket system or Skype. There are many [IPTV subscription service](https://www.otviptv.com/) online, but SnapIPTV offers excellent 24/7 support through email, live chat, and phone. They also offer parental controls and support for a wide variety of gadgets. And, with a free trial, you can try the service for three days without any obligations.

The Snap IPTV service is easy to install and is available for download through the internet. After you download the software, you'll receive login information and instructions for installing the software. It is compatible with popular streaming devices like Fire TV, NVIDIA Shield, Chromecast, and Amazon Firestick. Using a VPN protects your privacy, and your IP address will be encrypted to avoid leaking it.

## Worthystream offers a free trial period
If you'd like to test Worthystream's IPTV service before paying, you can sign up for a 30-day free trial. You'll need a VPN to watch Worthystream, as well as a Downloader app. Installation instructions will be included in your confirmation email. You'll also need a compatible device and a standard internet connection to sign up for a Worthystream IPTV subscription.

With Worthystream, you can choose from two plans. Each subscription costs $12 per month for two connections. With both connections, you get unlimited streaming for six months, or 180 days. This service offers a variety of interactive features, including Television on Demand, which lets you watch selected channels whenever you want. You can also access your media library from the server. You can stream movies in HD or live sports coverage.

You can also subscribe to a 30-day, 90-day, or yearly package. You can also subscribe to a 90-day plan for $25. This subscription offers a $20 instant discount when you purchase the first 90-day plan. For a year's subscription, you can save up to $50. This is the cheapest option, but you can also get a one-year plan for around $75. You'll save about $10-15 with a yearly subscription.",e937aa1d-345f-46dc-811c-233d1b705163,[],[],OPEN,[],LOADED,2022-07-06T15:53:37.847Z,2022-07-06T16:00:06.273Z,READ,[],False, , , ,https://data.world/freemotion/which-iptv-subscription-service-should-you-go-for
smartcolumbusos,0d19c53a-e0a8-4bc4-94ca-300b956756f2,Stratigraphic Data Points - Engineering Boring Logs,Stratigraphic Data Points - Engineering Boring Logs,"This dataset contains all the different types of stratigraphic data points archived at the Ohio Department of Natural Resources, Division of Geological Survey.

Source: https://ckan.smartcolumbusos.com/dataset/stratigraphic-data-points-engineering-boring-logs  
Last updated at https://ckan.smartcolumbusos.com/dataset : 2018-05-09  
",096013cc-41bf-4173-986a-2308c615f668,"['geology', 'geoscientific', 'odnr', 'ohio', 'stratigraphic data points']", ,OPEN,"[{'name': 'Stratigraphic_Data_Points__Engineering_Boring_Logs.cpg', 'sizeInBytes': 5, 'created': '2018-05-18T22:56:42.516Z', 'updated': '2018-05-18T22:56:42.516Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'Stratigraphic_Data_Points__Engineering_Boring_Logs.dbf', 'sizeInBytes': 3397908, 'created': '2018-05-18T22:56:42.516Z', 'updated': '2018-05-18T22:56:42.516Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'Stratigraphic_Data_Points__Engineering_Boring_Logs.prj', 'sizeInBytes': 143, 'created': '2018-05-18T22:56:42.516Z', 'updated': '2018-05-18T22:56:42.516Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'Stratigraphic_Data_Points__Engineering_Boring_Logs.shp', 'sizeInBytes': 287488, 'created': '2018-05-18T22:56:42.516Z', 'updated': '2018-05-18T22:56:42.516Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'Stratigraphic_Data_Points__Engineering_Boring_Logs.shx', 'sizeInBytes': 82220, 'created': '2018-05-18T22:56:42.516Z', 'updated': '2018-05-18T22:56:42.516Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'geojson-1-1.geojson', 'sizeInBytes': 2650083, 'created': '2018-05-18T22:56:42.516Z', 'updated': '2018-05-18T22:56:42.516Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'resource_links.md', 'sizeInBytes': 282, 'created': '2018-05-18T22:56:44.034Z', 'updated': '2018-05-18T22:56:44.034Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}]",LOADED,2018-05-18T22:56:41.593Z,2018-05-18T22:56:52.975Z,READ,[],False, ,CC-BY, ,https://data.world/smartcolumbusos/0d19c53a-e0a8-4bc4-94ca-300b956756f2
us-nasa-gov,8f4b3f7a-a44b-42c3-b11e-09f7e2c96edd,Engineering Cyanobacteria for the Production of Lightweig...,Engineering Cyanobacteria for the Production of Lightweight Materials,"*Original Title*: Engineering Cyanobacteria for the Production of Lightweight Materials

Future space exploration will demand the development of highly efficient technologies to recycle readily available resources (e.g. in situ resource utilization, ISRU) for the sustainable production of indispensable supplies. Recent development in synthetic biology has enabled controllable cellular behavior and novel metabolic functionalities, leading engineered cells to perform naturally-unachievable tasks. Using synthetic biology methodologies, this project aims to develop a cyanobacterial platform that converts CO2 to lightweight, high-performance materials for critical applications in future NASA space exploration missions (e.g. shuttle repairs, ropes, parachutes, insulation, clothing, seals, packing material, etc.). The ability to generate these materials by ISRU would reduce the need for resupply missions and decrease launch weights, increasing the feasibility of long-distance missions and extraterrestrial colonization.

Source: https://catalog.data.gov/dataset/engineering-cyanobacteria-for-the-production-of-lightweight-materials  
Last updated at https://catalog.data.gov/organization/nasa-gov : 2020-11-12  
[More about U.S. Government Works](https://www.usa.gov/government-works)

",0371e93a-b975-4766-a047-9f5b20c96c55,['active'], ,OPEN,"[{'name': 'engineering-cyanobacteria-for-the-production-of-lightweight-materials-1.json', 'sizeInBytes': 6153, 'created': '2022-04-27T17:49:24.665Z', 'updated': '2022-04-27T17:49:24.665Z', 'labels': [], 'createdBy': 'datagov-us', 'updatedBy': 'datagov-us'}, {'name': 'resource_links.md', 'sizeInBytes': 126, 'created': '2022-04-27T17:49:26.156Z', 'updated': '2022-04-27T17:49:26.156Z', 'createdBy': 'datagov-us', 'updatedBy': 'datagov-us'}]",LOADED,2022-04-27T17:49:23.848Z,2022-04-27T17:49:26.170Z,READ,[],False, ,Public Domain, ,https://data.world/us-nasa-gov/8f4b3f7a-a44b-42c3-b11e-09f7e2c96edd
us-nasa-gov,12ca296c-38fb-4b24-a6b6-a3b5ed1c1eb5,"Rational Engineering of Carbon Nanotube Surfaces, Phase I","Rational Engineering of Carbon Nanotube Surfaces, Phase I","Rational Engineering of Carbon Nanotube Surfaces, Phase I

Source: https://catalog.data.gov/dataset/rational-engineering-of-carbon-nanotube-surfaces-phase-i  
Last updated at https://catalog.data.gov/organization/nasa-gov : 2019-05-02  

[More about U.S. Government Works](https://www.usa.gov/government-works)",7decaa5e-ade0-41a6-9904-2f519640fe29,['completed'], ,OPEN,"[{'name': 'rational-engineering-of-carbon-nanotube-surfaces-phase-i-1.json', 'sizeInBytes': 1007, 'created': '2018-09-27T03:04:44.300Z', 'updated': '2018-09-27T03:04:44.300Z', 'labels': [], 'createdBy': 'datagov-us', 'updatedBy': 'datagov-us'}, {'name': 'resource_links.md', 'sizeInBytes': 125, 'created': '2019-05-05T11:29:33.349Z', 'updated': '2019-05-05T11:29:33.349Z', 'createdBy': 'datagov-us', 'updatedBy': 'datagov-us'}]",LOADED,2018-09-27T03:04:43.508Z,2019-05-05T11:29:33.350Z,READ,[],False, ,Public Domain, ,https://data.world/us-nasa-gov/12ca296c-38fb-4b24-a6b6-a3b5ed1c1eb5
durhamnc,food-health-inspection-data,Food Health Inspections,"

Food health inspection data.","

Food health inspection data.

(Up until 2/21/2017)

Source: https://opendurham.nc.gov/explore/dataset/food-health-inspection-data/  
Last updated at https://opendurham.nc.gov/page/home/ : 2016-01-14  
",c4611980-ef24-4813-aef9-fa8c17a8f43e,"['restaurant', 'food', 'inspection', 'county', 'health']", ,OPEN,"[{'name': 'food-health-inspections_2.json', 'sizeInBytes': 11396, 'created': '2017-09-01T12:16:36.499Z', 'updated': '2017-09-01T12:16:36.499Z', 'labels': [], 'createdBy': 'durhamnc', 'updatedBy': 'durhamnc'}, {'name': 'food-health-inspections_3.json', 'sizeInBytes': 235531752, 'created': '2017-09-01T12:16:36.499Z', 'updated': '2017-09-01T12:16:36.499Z', 'labels': [], 'createdBy': 'durhamnc', 'updatedBy': 'durhamnc'}, {'name': 'food-health-inspections_4.json', 'sizeInBytes': 221644720, 'created': '2017-09-01T12:16:36.499Z', 'updated': '2017-09-01T12:16:36.499Z', 'labels': [], 'createdBy': 'durhamnc', 'updatedBy': 'durhamnc'}]",LOADED,2017-08-16T18:27:06.208Z,2017-09-01T12:16:36.506Z,READ,[],False, ,ODC-ODbL, ,https://data.world/durhamnc/food-health-inspection-data
datafiniti,food-ingredient-lists,Food Ingredient Lists,"A list of 10,000 food products and their ingredients.","# About this Data
This is a sample data set of ingredient lists pulled from [Datafiniti's Product Database](http://datafiniti.co/products/product-data/).  The data set covers 10,000 different food listings and includes the ingredient list for each one.

*Note that this is a sample of a large dataset. The full dataset is available through Datafiniti.*

# What You Can Do with this Data
Use this data to discover insights into ingredients used in various foods.  E.g.:

* What's the distribution of number of ingredients per listing?
* What are the most common ingredients used?

# About Datafiniti
Datafiniti provides instant access to web data.  We compile data from thousands of websites to create standardized databases of business, product, and property information.  [Learn more](https://datafiniti.co).

# Interested in the Full Dataset?
Get this data and more by [creating a free Datafiniti account](https://datafiniti.co/pricing/product-data-pricing/) or [requesting a demo](https://datafiniti.co/request-a-demo/).",7adf184d-ae84-4263-a736-e40458bc9d6b,"['food', 'ingredients', 'nutrition']", ,OPEN,"[{'name': 'ingredients v1.csv', 'sizeInBytes': 5347183, 'created': '2017-09-19T21:00:00.977Z', 'updated': '2017-09-19T21:00:00.977Z', 'createdBy': 'datafiniti', 'updatedBy': 'datafiniti'}]",LOADED,2017-09-19T21:00:00.863Z,2018-12-10T20:46:14.326Z,READ,[],False, ,CC BY-NC-SA, ,https://data.world/datafiniti/food-ingredient-lists
usda,food-availability-eggs,Food Availability - Eggs,Food availability estimates through 2016 for eggs - proxy for actual consumption at the national level,"# Food Availability (Per Capita) Data System

The ERS Food Availability (Per Capita) Data System (FADS) includes three distinct but related data series on food and nutrient availability for consumption. The data serve as proxies for actual consumption at the national level. **Food availability** data provide estimates through 2016 for most commodities and through 2017 for citrus fruits, grains, and vegetables; this series serves as the foundation for the other two series. **Loss-adjusted food availability** data (LAFA) are also provided through 2016 for most products, with citrus fruits updated through 2017. This second series is considered preliminary because the underlying food loss assumptions and estimates require further improvement. **Nutrient availability** data are no longer updated by USDA's Center for Nutrition Policy and Promotion (CNPP); ERS provides this data series through 2010 in archived tables. Documentation is available for each of the three data series.

The food availability data include estimates for over 200 commodities, including individual fruits, vegetables, grains, added sugars & sweeteners, dairy products, nuts, meat, poultry, and seafood. However, in 2011, the Census Bureau discontinued the [Current Industrial Reports (CIR)](https://www.census.gov/programs-surveys/current-industrial-reports.html), which provided data for added fats & oils (except butter), durum flour, and candy & other confectionery products. As a result, the most recent year that data are available for these commodities is 2010.

Because of this data limitation, certain summary estimates—such as per capita daily amounts of calories, food pattern equivalents (or servings), and food loss at the retail and consumer levels in the United States—cannot be calculated beyond 2010. However, the lack of data on durum flour is not critical to the calculation of summary estimates because data are available for wheat flour, which includes durum flour. The lack of data on candy & other confectionary products also is not critical to the calculation of summary estimates because data are available for individual sugar and sweetener commodities (for example, cane and beet sugar and high-fructose corn syrup) within the candy & other confectionary products group.

ERS updates the food availability estimates when data for various commodities which form the basis of the estimates become available. For example, fruit is scheduled to be updated in the Fall, vegetables in the Spring, dairy in late Summer, and the remaining commodities in the Summer.

The loss-adjusted food availability data include estimates for over 200 commodities. In 2017, ERS contracted with RTI International to form a panel of academic experts to review seven critical technical issues and seven data gaps in the LAFA series. In the forthcoming report, _Expert Panel on Technical Questions and Data Gaps for the ERS Loss-Adjusted Food Availability (LAFA) Data Series_, the panel recommended approaches and methods to improve the series. Two of the recommended changes are included in the current update: (1) new loss factors for individual fresh fruits and vegetables, and (2) a new ""edible weight"" estimate at the consumer level for all commodities. See the [Loss-Adjusted Food Availability Documentation](https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/loss-adjusted-food-availability-documentation/) for more information.

**Last Updated:** 10/29/2018

**_Source:_** [ERS Food Availability (Per Capita) Data System (FADS)](https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/)",16ff1b5d-50fe-4211-a8c4-ce08689305fb,"['eggs', 'food', 'food availability', 'commodity', 'commodities', 'easter']", ,OPEN,"[{'name': 'eggs.csv', 'sizeInBytes': 13110, 'created': '2019-04-19T14:47:56.329Z', 'updated': '2019-04-19T14:47:56.329Z', 'createdBy': 'kgarrett', 'updatedBy': 'kgarrett'}]",LOADED,2019-04-19T14:47:15.683Z,2019-04-19T15:00:03.074Z,READ,[],False, ,Public Domain, ,https://data.world/usda/food-availability-eggs
datagov-uk,49f680f8-282b-4044-b156-14116bc68367,Food Hygiene Ratings,Food Hygiene Ratings,"Details of all of the food hygiene ratings for premises that have been inspected in Calderdale. This dataset includes links to create a CSV file, and links directly to the raw data on the Food Standards Agency website and also has links to the Scores on the Doors website and data via an API in XML format. The National Food Hygiene Rating Scheme is linked with most of the councils in England and is run by the Food Standards Agency. The rating system is based on the structure, hygiene practices and management controls within the food business. The ratings go from a hygiene rating of five (excellent) to zero (very poor). The information provided on businesses is updated at least every 27 days.

Source: https://ckan.publishing.service.gov.uk/dataset/food-hygiene-ratings2  
Last updated at https://ckan.publishing.service.gov.uk/dataset : 2019-10-08  
",95f030e6-52e3-43f9-a79f-de012373be24,"['evironmental health', 'food', 'hygiene', 'ratings']", ,OPEN,"[{'name': 'calderdale-council-food-hygiene-data-xml-format-1.xml', 'sizeInBytes': 2042392, 'created': '2020-03-02T11:02:39.611Z', 'updated': '2020-03-02T11:02:39.611Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'calderdale-food-premises-and-hygiene-ratings-2.csv', 'sizeInBytes': 238430, 'created': '2020-03-02T11:02:39.611Z', 'updated': '2020-03-02T11:02:39.611Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'resource_links.md', 'sizeInBytes': 711, 'created': '2020-03-02T11:02:37.356Z', 'updated': '2020-03-02T11:02:37.356Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}]",LOADED,2020-03-02T11:02:34.950Z,2020-03-02T11:02:39.612Z,READ,[],False, ,OGL, ,https://data.world/datagov-uk/49f680f8-282b-4044-b156-14116bc68367
agriculture,food-price-outlook,Food Price Outlook,Consumer Price Index (CPI) Food Price Outlook,"The Consumer Price Index (CPI) for food is a component of the all-items CPI. The CPI measures the average change over time in the prices paid by urban consumers for a representative market basket of consumer goods and services. 

While the all-items CPI measures the price changes for all consumer goods and services, including food, the ***CPI for food** measures the changes in the retail prices of food items only*. 

Attribution: [Department of Agriculture, Economic Research Service](https://catalog.data.gov/dataset/food-price-outlook).",ea5efe09-7932-42c9-86af-f68554cf5a49,"['agriculture', 'research', 'climate']", ,OPEN,"[{'name': 'CPIforecast.xlsx', 'sizeInBytes': 22579, 'created': '2016-06-17T17:42:30.298Z', 'updated': '2016-06-17T17:42:30.298Z'}, {'name': 'historicalcpi.xls', 'sizeInBytes': 57856, 'created': '2016-06-17T17:42:30.298Z', 'updated': '2016-06-17T17:42:30.298Z'}]",LOADED,2016-06-17T17:41:07.820Z,2016-08-01T20:14:50.720Z,READ,[],False, ,CC-0, ,https://data.world/agriculture/food-price-outlook
us-nasa-gov,5a032816-19de-4236-96f2-968ec4fb699b,National Agriculture Imagery Program (NAIP),National Agriculture Imagery Program (NAIP),"The National Agriculture Imagery Program (NAIP) acquires aerial imagery during the agricultural growing seasons in the continental U.S. A primary goal of the NAIP program is to make digital ortho photography available to governmental agencies and the public within a year of acquisition. NAIP is administered by the USDA's Farm Service Agency (FSA) through the Aerial Photography Field Office in Salt Lake City. This ""leaf-on"" imagery is used as a base layer for GIS programs in FSA's County Service Centers, and is used to maintain the Common Land Unit (CLU) boundaries.

Source: https://catalog.data.gov/dataset/national-agriculture-imagery-program-naip  
Last updated at https://catalog.data.gov/organization/nasa-gov : 2019-11-05  
[More about U.S. Government Works](https://www.usa.gov/government-works)

",82ca5b42-87fc-41cd-9f46-13ff2b7e42b1,"['agriculture', 'ngda', 'topography']", ,OPEN,"[{'name': 'access-to-this-datasets-extended-metadata-1.pdf', 'sizeInBytes': 62893, 'created': '2019-04-10T14:52:45.732Z', 'updated': '2019-04-10T14:52:45.732Z', 'labels': [], 'createdBy': 'datagov-us', 'updatedBy': 'datagov-us'}, {'name': 'resource_links.md', 'sizeInBytes': 119, 'created': '2020-03-02T14:55:39.804Z', 'updated': '2020-03-02T14:55:39.804Z', 'createdBy': 'datagov-us', 'updatedBy': 'datagov-us'}]",LOADED,2019-04-10T14:52:45.119Z,2020-03-02T14:55:39.804Z,READ,[],False, ,Public Domain, ,https://data.world/us-nasa-gov/5a032816-19de-4236-96f2-968ec4fb699b
dcopendata,0db40814c3e443e4aee240c3978cc351-52,Urban Agriculture Sites,Represents urban agriculture sites in the District of Columbia.,"Represents urban agriculture sites in the District of Columbia. These are distinguished from community gardens in that they are generally not intended for the public to use the space for their own growing activities, and in that many have a commercial focus. Polygons were drawn by the Office of Planning based on ESRI satellite basemap imagery compared against the Urban Agriculture points layer. Note that, because many locations are small (or indoors) and could not be located through this satellite view, and because acreage as calculated by these polygons differs, sometimes significantly, from producers' self-reported acreage (indicating the presence of other, less visible growing space, or out-of-date satellite imagery), this layer should not be considered complete and should be used for internal purposes only. Fields include:  
* **Company**: Company or organization in charge of the site.  

* **GrowingAddress**: Address at which growing and food production operations take place.  

* **Status**: Type of organization (for-profit or non-profit).  

* **Acreage**: Number of acres under cultivation at site. In most cases, numbers are as they were self-reported by growers in mid-2016.  

Last updated in December 2017.

Source: http://opendata.dc.gov/datasets/0db40814c3e443e4aee240c3978cc351_52  
Last updated at http://opendata.dc.gov/ : 2019-06-25  
",4f056e1a-2c4f-41a6-8618-30b1299d71f0,"['environment', 'dc', 'dc gis', 'district of columbia', 'community', 'society', 'garden', 'washington', 'planning', 'mar2018', 'food', 'market', 'grocery', 'agriculture', 'urban', 'foodeats', 'geospatial']", ,OPEN,"[{'name': 'Urban_Agriculture_Sites.cpg', 'sizeInBytes': 5, 'created': '2019-07-09T17:18:28.241Z', 'updated': '2019-07-09T17:18:28.241Z', 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}, {'name': 'Urban_Agriculture_Sites.dbf', 'sizeInBytes': 22017, 'created': '2019-07-09T17:18:28.241Z', 'updated': '2019-07-09T17:18:28.241Z', 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}, {'name': 'Urban_Agriculture_Sites.prj', 'sizeInBytes': 143, 'created': '2019-07-09T17:18:28.241Z', 'updated': '2019-07-09T17:18:28.241Z', 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}, {'name': 'Urban_Agriculture_Sites.shp', 'sizeInBytes': 1108, 'created': '2019-07-09T17:18:28.241Z', 'updated': '2019-07-09T17:18:28.241Z', 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}, {'name': 'Urban_Agriculture_Sites.shx', 'sizeInBytes': 388, 'created': '2019-07-09T17:18:28.241Z', 'updated': '2019-07-09T17:18:28.241Z', 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}, {'name': 'Urban_Agriculture_Sites.xml', 'sizeInBytes': 5539, 'created': '2019-07-09T17:18:28.241Z', 'updated': '2019-07-09T17:18:28.241Z', 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}, {'name': 'resource_links.md', 'sizeInBytes': 260, 'created': '2019-07-09T17:18:30.104Z', 'updated': '2019-07-09T17:18:30.104Z', 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}, {'name': 'urban-agriculture-sites-1.xml', 'sizeInBytes': 93909, 'created': '2018-03-23T15:02:36.700Z', 'updated': '2018-03-23T15:02:36.700Z', 'labels': [], 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}, {'name': 'urban-agriculture-sites-2-1.geo', 'sizeInBytes': 14363, 'created': '2018-10-13T15:19:21.732Z', 'updated': '2018-10-13T15:19:21.732Z', 'labels': [], 'createdBy': 'dcopendata', 'updatedBy': 'dcopendata'}]",LOADED,2018-03-23T15:02:34.467Z,2019-07-09T17:18:30.105Z,READ,[],False, ,CC-BY, ,https://data.world/dcopendata/0db40814c3e443e4aee240c3978cc351-52
agriculture,food-environment-atlas,Food Environment Atlas,Statistics on food environment indicators to stimulate research on the determinants of food choices and diet quality,"Food environment factors -- such as store/restaurant proximity, food prices, food and nutrition assistance programs, and community characteristics -- interact to influence food choices and diet quality. Research is beginning to document the complexity of these interactions, but more is needed to identify causal relationships and effective policy interventions. 

The objectives of the Atlas are to assemble statistics on food environment indicators to **stimulate research on the determinants of food choices and diet quality, and to provide a spatial overview of a community's ability to access healthy food and its success in doing so**.

Includes current and past archived data.

Attribution: [Department of Agriculture, Economic Research Service](https://catalog.data.gov/dataset/food-environment-atlas-f4a22).",7acb06cf-fba2-4806-badb-6696119cb4ce,"['agriculture', 'consumer', 'research', 'climate']", ,OPEN,"[{'name': 'DataDownload.xls', 'sizeInBytes': 10580480, 'created': '2016-06-17T16:03:16.608Z', 'updated': '2016-06-17T16:03:16.608Z'}, {'name': 'February2014.xls', 'sizeInBytes': 10585600, 'created': '2016-06-17T16:03:16.608Z', 'updated': '2016-06-17T16:03:16.608Z'}, {'name': 'November2012.xls', 'sizeInBytes': 9615360, 'created': '2016-06-17T16:03:16.608Z', 'updated': '2016-06-17T16:03:16.608Z'}, {'name': 'data_download_archive_2011.xls', 'sizeInBytes': 6317568, 'created': '2016-06-17T16:03:16.608Z', 'updated': '2016-06-17T16:03:16.608Z'}]",LOADED,2016-06-17T15:55:35.042Z,2016-08-01T20:13:30.865Z,READ,[],False, ,CC-BY, ,https://data.world/agriculture/food-environment-atlas
sanfrancisco,mxvq-mfs5,San Francisco Arts Commission Grants FY2004-2016,"Grants made by the San Francisco Arts Commission (SFAC) to individual artists, arts organizations and Cultural ...","Grants made by the San Francisco Arts Commission (SFAC) to individual artists, arts organizations and Cultural Centers from the Cultural Equity Endowment fund between Fiscal Year 2004 and 2016. http://administrative.sanfranciscocode.org/68/

Source: https://data.sfgov.org/d/mxvq-mfs5  
Last updated at https://datasf.org/opendata/ : 2019-09-06  
",014b455c-2133-434e-b402-b7bfdd225956,"['art', 'arts', 'grants', 'culture', 'artists', 'arts organizations', 'cultural center', 'cultural centers', 'arts funding', 'grant funding', 'arts commission', 'sfac', 'artist', 'culture and recreation']", ,OPEN,"[{'name': 'san-francisco-arts-commission-grants-fy2004-2016-1.csv', 'sizeInBytes': 353773, 'created': '2019-09-11T13:21:41.032Z', 'updated': '2019-09-11T13:21:41.032Z', 'labels': [], 'createdBy': 'sanfrancisco', 'updatedBy': 'sanfrancisco'}]",LOADED,2017-08-17T05:17:29.761Z,2019-09-11T13:21:41.033Z,READ,[],False, ,PDDL, ,https://data.world/sanfrancisco/mxvq-mfs5
city-of-ny,njjd-3gve,2019-2020 Arts Survey Data,The Annual Arts Education survey collects information on student participation in and access to arts education at ...,"The Annual Arts Education survey collects information on student participation in and access to arts education at NYCDOE schools. Please note the following arts-related data are now collected from other sources: The number of certified art teachers and non-certified teachers teaching the arts is collected form the HR and BEDS survey The arts instructional hours provided to elementary students are collected from the Student Transcript and Academic Recording System (STARS) The middle and high school participation in the arts data and the NYSED requirement data are collected form STARS and the HS arts sequence data are also collected form STARS

Source: https://data.cityofnewyork.us/d/njjd-3gve  
Last updated at https://data.cityofnewyork.us/data.json : 2020-12-18  
 Attribution is encouraged by New York City. Please visit New York City's [open data portal for more information about the Terms of Use](https://opendata.cityofnewyork.us/overview/#termsofuse).

",ba1462da-4992-4348-8e73-c4133e44996b,['education'], ,OPEN,"[{'name': '2019-2020-arts-survey-data-1.csv', 'sizeInBytes': 848401, 'created': '2020-12-24T15:50:07.029Z', 'updated': '2020-12-24T15:50:07.029Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}]",LOADED,2020-12-24T15:50:05.010Z,2020-12-24T15:50:07.085Z,READ,[],False, ,Other, ,https://data.world/city-of-ny/njjd-3gve
